@relation humvar_complete

@attribute Binding numeric
@attribute SProtFT0 numeric
@attribute SProtFT1 numeric
@attribute SProtFT2 numeric
@attribute SProtFT3 numeric
@attribute SProtFT4 numeric
@attribute SProtFT5 numeric
@attribute SProtFT6 numeric
@attribute SProtFT7 numeric
@attribute SProtFT8 numeric
@attribute SProtFT9 numeric
@attribute SProtFT10 numeric
@attribute SProtFT11 numeric
@attribute SProtFT12 numeric
@attribute Interface numeric
@attribute Relaccess numeric
@attribute Impact numeric
@attribute HBonds numeric
@attribute SPhobic numeric
@attribute CPhim numeric
@attribute BCharge numeric
@attribute SSGeom numeric
@attribute Voids numeric
@attribute MLargest1 numeric
@attribute MLargest2 numeric
@attribute MLargest3 numeric
@attribute MLargest4 numeric
@attribute MLargest5 numeric
@attribute MLargest6 numeric
@attribute MLargest7 numeric
@attribute MLargest8 numeric
@attribute MLargest9 numeric
@attribute MLargest10 numeric
@attribute NLargest1 numeric
@attribute NLargest2 numeric
@attribute NLargest3 numeric
@attribute NLargest4 numeric
@attribute NLargest5 numeric
@attribute NLargest6 numeric
@attribute NLargest7 numeric
@attribute NLargest8 numeric
@attribute NLargest9 numeric
@attribute NLargest10 numeric
@attribute Clash numeric
@attribute Glycine numeric
@attribute Proline numeric
@attribute CisPro numeric
@attribute dataset {PD,SNP}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.072,1,20,0,1.96,-1,0,0,305.285,279.941,276.437,255.381,197.993,118.683,101.242,99.983,89.226,82.743,305.285,279.941,276.437,197.993,137.841,118.683,101.242,99.983,89.226,82.743,-10.53,2.3138,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.089,1,20,-0.6,0,0,0,0,377.117,262.191,229.797,197.119,148.519,143.616,135.452,125.901,97.684,92.148,377.117,262.191,229.797,197.119,148.519,143.616,135.452,125.901,97.684,92.148,-4.24,-100,-100,0,PD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,-101.885,1.142,0.588015,-20,-1.73,0,1,0,-153.168,486.213,272.018,244.166,140.054,116.121,108.906,95.986,93.103,91.819,83.792,333.045,273.171,257.55,234.353,187.69,159.078,132.851,119.045,116.124,113.233,9.98,-100,1.9248,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.978,0.488127,12.93,-2.17,0,1,0,0,314.148,245.691,213.418,210.868,153.002,107.101,96.469,92.958,79.049,67.323,314.148,245.691,213.418,210.868,153.002,96.469,92.958,92.2,79.049,67.323,-10.85,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.448,0.420865,20,0,0.16,0,0,0,326.822,279.876,210.919,192.806,187.017,159.361,159.287,156.073,155.357,135.51,326.822,279.876,265.7,210.919,192.806,187.017,159.287,156.073,155.357,135.51,-18,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397,0.486009,20,-0.19,0,0,0,0,882.662,447.239,312.429,240.239,162.474,152.195,130.995,114.245,113.635,87.611,882.662,447.239,312.429,284.534,240.239,162.474,130.995,114.245,113.635,87.611,-9,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.659,1,20,0,1.96,-1,0,0,448.466,58.315,46.139,39.272,30.05,24.715,23.799,19.617,16.01,15.727,448.466,58.315,57.715,39.272,30.05,24.715,23.799,19.617,16.01,15.727,81.45,-2.412,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805814,20,0,0.47,0,0,0,462.324,319.233,175.996,95.532,76.177,68.943,60.493,59.42,54.713,45.889,462.324,319.233,90.177,80.701,76.177,68.943,60.493,59.42,58.242,54.713,-2.85,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.773,0.882328,20,-0.38,0,0,0,0,128.965,115.86,91.185,67.073,62.874,55.674,51.528,49.907,44.163,38.36,128.965,115.86,91.185,67.073,62.874,55.674,51.528,49.907,44.163,38.36,47.7,-0.1929,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.138,0.729257,-20,-1.84,0,1,0,0,275.812,275.148,237.519,202.657,201.984,187.124,178.892,119.985,87.602,79.976,275.812,275.148,237.519,202.657,199.34,187.124,178.892,119.985,87.602,79.976,-0.89,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.054,0.637279,20,0,1.96,-1,0,-63.742,526.066,319.233,90.177,80.701,76.177,68.943,60.493,59.42,58.242,54.713,462.324,319.233,90.177,80.701,76.177,68.943,60.493,59.42,58.242,54.713,14.15,-0.1734,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.978,0.54267,9.76,-1.11,0,1,0,0,165.082,162.903,138.102,114.54,105.7,87.289,86.604,83.804,82.609,74.15,165.082,162.903,138.102,114.54,105.7,87.289,86.604,83.804,82.609,74.15,-12.42,-100,-100,0,PD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.186,69.418,0.412448,20,-2.17,0,1,0,0,212.597,209.062,201.546,148.991,123.278,113.827,99.414,80.206,77.331,74.664,212.597,209.062,201.546,148.991,123.278,113.827,99.414,80.206,77.331,74.664,-5.71,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57.858,3.804,0.521199,20,0,0.51,0,0,0,165.526,79.174,56.154,51.196,37.366,32.638,28.343,25.537,24.795,23.273,165.526,79.174,56.154,51.196,37.366,32.638,28.343,25.537,24.795,23.273,-2.45,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842388,20,0,0.08,0,0,0,155.26,130.558,128.824,126.917,117.727,109.688,108.191,105.857,95.375,91.521,155.26,130.558,128.824,117.727,109.688,108.191,105.857,95.375,91.521,91.463,-9.66,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981412,20,0,0.6,0,0,0,304.588,208.316,157.865,152.043,105.165,100.752,93.855,93.483,92.573,91.791,304.588,158.559,152.043,105.165,100.752,93.855,93.483,92.573,91.791,82.62,3364.81,-100,3.1331,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.386,0,0.395918,20,0,0.97,1,0,0,401.538,111.784,107.871,100.244,86.111,62.213,49.774,48.89,37.737,37.635,401.538,111.784,107.871,100.244,86.111,62.213,49.774,48.89,37.737,37.635,-7.59,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478,0.560752,20,0,1.26,1,0,0,282.993,278.433,274.946,138.529,117.645,114.742,106.935,92.085,92.085,89.845,282.993,278.433,274.946,138.529,117.645,114.742,106.935,92.085,92.085,89.845,-16.17,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166,1,20,0,0.91,0,0,0,900.416,291.929,283.059,210.171,162.349,160.607,149.33,148.133,142.287,130.327,900.416,291.929,210.171,162.349,160.607,149.33,148.133,142.287,132.761,130.327,-8.21,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.279,1,20,0,0.6,0,0,0,187.628,154.155,146.924,125.169,113.786,99.598,98.595,83.302,83.192,82.92,187.628,160.104,154.155,125.169,113.786,99.598,98.595,83.302,83.192,82.92,31.91,-100,2.7656,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.899,1,20,-0.38,0,0,0,44.937,353.7,99.768,75,56.416,52.126,47.754,47.29,42.078,38.561,36.587,398.637,96.793,75,56.416,47.754,47.29,42.269,42.078,38.561,36.587,22.24,-1.7162,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.966,6.608,0.441322,20,0,0.78,1,0,0,213.602,202.383,196.495,151.283,145.368,134.619,126.675,121.318,117.117,107.423,213.602,202.383,196.495,151.283,145.368,134.619,126.675,121.318,117.117,107.423,442.9,2.1357,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.17,53.16,1,10.57,0,1.11,-1,0,0,184.284,160.99,126.41,119.1,85.042,79.879,67.606,64.154,57.251,52.879,184.284,160.99,126.41,119.1,85.042,79.879,67.606,64.154,57.251,52.879,-8.8,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,1,12.32,-0.08,0,-1,0,0,1183.457,922.883,768.313,624.298,466.102,460.649,348.065,279.928,232.417,221.576,1183.457,922.883,768.313,624.298,466.102,460.304,348.065,279.928,232.417,221.576,-4.05,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.478318,20,0,0.6,0,0,-40.288,496.013,455.725,415.362,159.036,115.23,113.922,113.261,107.296,100.348,91.033,455.725,415.362,252.749,159.036,115.23,115.001,113.261,107.296,100.348,91.033,104.35,-100,4.111,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.722,0.833028,20,-0.29,0,-1,0,-9.581,200.414,75.811,63.177,60.412,34.609,18.376,13.636,12.82,12.675,12.021,190.833,75.811,63.177,60.412,36.697,18.376,13.636,12.82,12.675,12.021,-10.84,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.753,0.39492,20,-0.47,0,0,0,0,151.012,137.552,124.957,93.669,90.109,87.237,85.686,78.023,75.493,73.455,151.012,137.552,124.957,93.669,90.109,87.237,85.686,78.023,75.493,73.455,1.31,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.841,1,20,-0.08,0,-1,0,0,14.131,9.621,8.687,8.305,7.626,4.986,3.538,0,0,0,14.131,9.621,8.687,8.305,7.626,4.986,3.538,0,0,0,-5.51,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.032,8.858,1,20,0,1.37,0,0,0,333.045,273.171,257.55,234.353,187.69,159.078,132.851,119.045,116.124,113.233,333.045,273.171,257.55,234.353,187.69,159.078,132.851,119.045,116.124,113.233,-2.63,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.205,0.677807,20,-0.48,0,2,0,0,295.411,158.07,136.207,120.552,106.773,62.184,60.871,44.481,37.414,25.319,295.411,158.07,136.207,120.552,106.773,62.184,60.871,44.481,37.414,25.319,-9.63,-100,-100,0,PD
1,0,0,0,0,0,0,0,0,1,0,0,0,0,-44.952,16.852,1,7.74,-0.66,0,0,0,0,787.585,353.556,298.708,243.899,224.44,201.942,151.492,122.423,119.32,105.518,787.585,353.556,298.708,243.899,224.44,201.942,151.492,122.423,119.32,105.518,-6.89,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,1,20,0,1.36,-1,0,78.259,496.958,176.785,165.802,104.351,102.994,100.33,85.523,82.123,73.067,72.671,575.217,176.785,165.802,104.351,102.994,100.33,85.523,82.123,73.067,72.671,0.27,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431,1,20,0,0.19,0,0,0,592.056,225.738,160.479,154.672,141.829,138.974,135.575,126.669,84.15,67.991,592.056,225.738,160.479,154.672,141.829,138.974,126.669,84.15,80.268,67.991,-5.21,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.19,1,20,-0.91,0,0,0,0,1183.457,922.883,768.313,624.298,466.102,460.304,348.065,279.928,232.417,221.576,1183.457,922.883,768.313,624.298,466.102,460.304,348.065,279.928,232.417,221.576,-2.64,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607914,20,-0.19,0,0,0,0,259.628,197.536,152.532,143.915,139.452,121.489,108.691,101.436,86.06,80.741,259.628,152.532,143.915,141.749,121.489,108.691,104.817,101.436,86.06,80.741,-9.6,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0.398247,20,-0.01,0,0,0,0,341.053,252.635,178.193,167.608,107.428,100.855,100.148,90.911,80.46,61.67,341.053,204.485,178.193,167.608,107.428,100.855,100.148,90.911,80.46,61.67,-1.7,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.437,1,20,-0.3,0,0,0,0,76.662,52.226,40.691,9.717,9.591,8.265,7.775,6.772,6.084,6.032,76.662,52.226,40.691,9.717,9.591,8.265,7.775,6.772,6.084,6.032,1.36,-100,-100,0,PD
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.045,0.588231,20,-0.57,0,0,1,0,106.525,51.239,33.177,20.541,18.815,16.05,15.189,10.828,10.219,9.261,106.525,51.239,33.177,20.541,18.815,16.05,15.189,10.828,10.219,9.261,146.04,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.802,0.856008,20,0,0.87,0,0,-44.731,257.248,212.517,143.675,136.27,112.413,102.95,97.934,95.909,86.09,80.413,212.517,143.675,136.27,112.413,102.95,97.934,95.909,86.09,80.413,79.311,-5.02,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.381,6.533,0.511315,8.63,-1.11,0,1,0,-107.293,383.468,116.52,105.302,91.067,84.901,70.993,67.651,62.217,56.082,50.106,276.175,116.52,105.302,91.067,84.901,70.993,67.651,62.217,56.082,50.106,-13.26,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.602,5.028,0.509212,20,-0.28,0,0,0,0,412.463,381.505,286.236,267.843,243.479,241.05,202.889,191.474,186.743,181.106,412.463,381.505,286.236,267.843,243.479,241.05,202.889,191.474,186.743,181.106,-7.33,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.414,0.447021,10.15,-2.17,0,1,0,0,647.799,239.648,223.876,199.255,197.436,197.42,174.186,156.339,147.576,143.502,647.799,239.648,223.876,199.255,197.436,197.42,174.186,156.339,147.576,143.502,-16.73,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432514,20,-0.19,0,0,0,0,124.51,70.649,43.739,23.812,19.691,18.534,18.276,17.796,15.965,15.02,124.51,70.649,43.739,23.812,19.691,18.534,18.276,15.965,15.02,13.608,-1.57,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.814,0.433727,20,0,0.91,0,0,0,169.089,77.442,42.156,32.936,27.604,27.291,24.415,23.146,23.128,22.487,169.089,77.442,42.156,32.936,27.604,27.291,24.415,23.146,23.128,22.487,-3.92,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.386,0.335428,20,-1.84,0,1,0,0,259.628,152.532,143.915,141.749,121.489,108.691,104.817,101.436,86.06,80.741,259.628,152.532,143.915,141.749,121.489,108.691,104.817,101.436,86.06,80.741,-1.61,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.738,0.541556,20,-0.08,0,-1,0,0,315.158,145.915,110.584,103.356,94.442,84.66,79.777,75.96,72.64,71.31,315.158,145.915,110.584,103.356,94.442,84.66,79.777,75.96,72.64,71.31,-2.7,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.714,0.702296,7.34,-0.08,0,-1,0,0,1483.093,916.954,557.263,503.551,457.288,441.475,322.536,191.738,186.326,177.211,1483.093,916.954,557.263,503.551,457.288,441.475,322.536,192.963,186.326,177.211,-8.78,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.701,0.52698,14.93,-0.46,0,0,0,0,321.15,168.515,75.076,69.75,54.704,53.926,42.229,27.331,25.61,25.432,321.15,168.515,75.076,69.75,54.704,53.941,42.229,27.331,25.61,25.432,-7.14,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.244,0.38694,20,0,0.38,0,0,0,250.519,242.032,161.825,148.799,118.137,105.98,94.841,91.303,79.498,57.932,250.519,161.825,148.799,118.137,105.98,94.841,92.725,91.303,79.498,57.932,0,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.835,1,20,-0.97,0,-1,0,0,1183.457,922.883,768.313,624.298,466.102,460.304,348.065,279.928,232.417,221.576,1183.457,922.883,768.313,624.298,466.102,460.304,348.065,279.928,232.417,221.576,0.32,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.398,1,20,-0.78,0,-1,0,0,1183.457,922.883,768.313,624.298,466.102,460.304,348.065,279.928,232.417,221.576,1183.457,922.883,768.313,624.298,466.102,460.304,348.065,279.928,232.417,221.576,0,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.737,2.302,0.414312,20,0,0.6,0,0,-105.543,507.081,109.089,107.871,100.244,86.111,62.213,49.774,48.89,37.737,37.635,401.538,111.784,107.871,100.244,86.111,62.213,49.774,48.89,37.737,37.635,6688.44,-100,2.1965,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.687,1,20,0,0.02,0,0,0,203.815,131.933,95.107,93.73,91.559,90.325,87.87,82.036,77.496,74.79,203.815,131.933,95.107,93.73,91.559,90.325,87.87,82.036,77.496,75.155,1386.63,-100,-100,0,PD
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.419,1,20,-0.33,0,0,1,-1.757,57.36,26.324,23.728,18.234,15.432,14.686,8.357,7.879,6.738,6.147,55.603,26.324,18.234,15.432,14.686,14.354,8.357,7.879,6.738,6.147,-10.5,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.492,0,0.930308,20,0,0.6,0,0,0.336,401.202,164.718,111.784,107.871,100.244,86.111,62.213,49.774,48.89,37.737,401.538,111.784,107.871,100.244,86.111,62.213,49.774,48.89,37.737,37.635,982.01,-100,2.3685,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.591,1,-20,-1.26,0,-1,0,0,213.71,70.527,62.171,51.858,49.683,49.048,45.648,44.804,32.472,29.335,213.71,70.527,62.171,51.858,49.683,49.048,45.648,44.804,32.472,29.335,-5.01,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.8,0.449261,20,-0.6,0,0,0,0,218.713,193.084,170.123,101.25,94.276,91.749,73.216,60.12,55.165,54.33,218.713,193.084,170.123,101.25,94.276,91.749,73.216,60.12,55.165,54.33,-6.1,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.015,10.625,0.840418,20,-0.46,0,1,0,0,220.418,141.043,96.775,74.617,58.066,53.059,52.351,48.811,32.186,30.174,220.418,141.043,96.775,74.617,58.066,53.059,52.351,48.811,34.35,32.186,-8.04,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.255,0.498169,20,-0.38,0,0,0,0,264.488,125.463,88.627,58.359,51.64,49.017,34.884,25.104,23.847,23.217,264.488,125.463,88.627,58.359,51.64,49.017,34.884,25.104,23.847,23.217,32.57,-1.527,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.121,0.375198,12.01,-1.4,0,0,0,-102.08,315.682,213.602,202.383,196.495,151.283,145.368,134.619,126.675,121.318,117.117,213.602,202.383,196.495,151.283,145.368,134.619,126.675,121.318,117.117,107.423,2.87,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.009,1,-20,0,0.48,-2,0,0,267.878,223.779,193.57,152.002,122.556,110.366,94.407,82.984,79.978,75.091,267.878,223.779,189.862,152.002,122.556,110.366,94.407,82.984,79.978,75.091,-6.53,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.897,1,10.6,0,0.29,1,0,0,152.666,90.358,85.018,84.013,73.643,72.749,66.05,64.194,60.38,60.291,152.666,90.358,85.018,84.013,73.643,72.749,64.194,60.38,60.291,58.821,-9.24,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752,0.979069,20,0,0.43,0,0,0,401.538,111.784,107.871,100.244,86.111,62.213,49.774,48.89,37.737,37.635,401.538,111.784,107.871,100.244,86.111,62.213,49.774,48.89,37.737,37.635,9.68,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.849415,20,0,1.16,1,0,0,212.517,143.675,136.27,112.413,102.95,97.934,95.909,86.09,80.413,79.311,212.517,143.675,136.27,112.413,102.95,97.934,95.909,86.09,80.413,79.311,-11.27,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.767,0.345063,20,0,0.87,0,0,0,259.628,152.532,143.915,141.749,121.489,108.691,104.817,101.436,86.06,80.741,259.628,152.532,143.915,141.749,121.489,108.691,104.817,101.436,86.06,80.741,-3.24,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86,0.518159,15.17,-2.17,0,1,0,-30.774,168.882,138.108,92.826,88.631,84.169,72.234,71.041,69.939,68.625,64.688,138.108,92.826,88.631,84.169,72.234,71.041,69.939,68.625,64.688,54.635,133.32,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379,0.798967,20,-0.29,0,0,0,0,377.386,231.355,176.353,142.587,142.278,131.94,130.604,117.482,114.722,114.624,377.386,231.355,176.353,142.587,142.278,131.94,130.604,117.482,114.722,114.624,4.46,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.295,1,20,0,0.32,0,0,0,377.117,262.191,229.797,197.119,148.519,143.616,135.452,125.901,97.684,92.148,377.117,262.191,229.797,197.119,148.519,143.616,135.452,125.901,97.684,92.148,105.63,-100,4.0329,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139,0.426797,20,0,0.32,0,0,0,169.846,167.725,135.591,118.864,117.902,114.474,106.667,101.44,96.484,90.771,169.846,167.725,135.591,118.864,117.902,114.474,106.667,101.44,95.651,90.771,2200.62,-100,2.9064,0,PD
0,0,0,0,0,1,0,0,0,0,0,0,0,0,-15.693,62.963,1,20,-0.6,0,0,0,0,257.834,238.521,103.494,94.267,91.452,76.982,75.896,74.378,51.686,48.615,257.834,238.521,103.494,94.267,91.452,76.982,75.896,74.378,51.686,48.615,-5.84,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.925,1,8.07,-2.17,0,1,0,0,412.088,270.318,156.091,147.227,138.023,120.535,102.939,102.791,100.047,93.799,412.088,270.318,156.091,147.227,138.023,120.532,102.939,102.791,100.047,93.799,307.07,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.147,1,9.93,-1.4,0,0,0,0,368.455,294.912,283.384,177.997,172.872,122.246,114.738,105.531,105.007,91.5,368.455,294.912,283.384,177.997,172.872,122.246,114.738,105.531,105.007,91.5,-13.84,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.543042,-20,-1.84,0,1,0,-176.139,341.45,165.311,162.73,156.93,122.231,107.743,97.997,86.946,68.227,65.657,165.311,162.73,156.93,139.265,122.231,107.743,97.997,86.946,68.227,65.657,-3.63,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5454,20,0,0.02,0,0,0,628.372,354.314,342.862,324.412,278.76,224.489,190.605,184.816,174.434,158.088,628.372,354.314,342.862,324.412,278.76,224.489,190.605,184.816,174.434,158.088,113.78,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672078,20,-0.29,0,0,0,0,787.585,353.556,298.708,243.899,224.44,201.942,151.492,122.423,119.32,105.518,787.585,353.556,298.708,243.899,224.44,201.942,151.492,122.423,119.32,105.518,-1.1,-100,-100,0,PD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,-42.879,0.916,1,20,0,0.42,0,0,0,207.021,121.834,77.891,77.885,70.326,52.216,52.207,50.534,47.476,47.305,207.021,119.401,77.891,77.885,70.326,52.216,52.207,50.534,47.476,47.305,-1.66,-2.7073,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.95,0.908255,-20,-1.84,0,1,0,0,119.15,105.68,103.831,101.55,96.829,92.955,85.139,75.69,73.859,72.852,119.15,105.68,103.831,101.55,96.829,92.955,85.139,75.69,73.859,72.852,-4.7,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.666,0.580669,20,-1.84,0,1,0,0,259.628,152.532,143.915,141.749,121.489,108.691,104.817,101.436,86.06,80.741,259.628,152.532,143.915,141.749,121.489,108.691,104.817,101.436,86.06,80.741,-2.98,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.064,0.25006,-20,-0.87,0,0,0,0,287.491,258.847,245.554,198.248,148.356,146.744,130.15,111.065,93.002,88.48,287.491,258.847,245.554,198.248,148.356,146.744,130.15,111.065,93.002,88.48,2288.07,-100,-100,0,PD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.54,25.419,1,-20,-0.41,0,1,0,0,388.568,190.578,113.894,63.833,48.915,45.134,39.953,30.639,28.904,27.025,388.568,190.578,113.894,63.833,48.915,45.134,39.953,30.639,28.904,27.025,-6.37,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.104,1,20,0,0.12,0,0,0,52.188,44.785,30.065,26.606,25.807,20.404,19.684,14.404,13.654,13.012,52.188,44.785,34.908,30.065,26.606,25.807,20.404,19.684,14.404,13.364,-11.05,-100,-100,0,PD
1,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.4,10.143,1,20,0,2.33,-1,0,0,412.088,270.318,156.091,147.227,138.023,120.532,102.939,102.791,100.047,93.799,412.088,270.318,156.091,147.227,138.023,120.532,102.939,102.791,100.047,93.799,-5.22,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68,1,20,0,0.28,0,0,0,654.884,516.752,479.885,220.179,189.601,176.63,171.558,169.221,142.395,102.303,654.884,516.752,479.885,220.179,189.601,176.63,171.558,169.221,142.395,102.303,-4.7,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.882,0.283786,20,-1.96,0,1,0,0,997.427,544.244,488.973,470.381,339.387,220.213,216.186,194.635,183.203,146.258,997.427,544.244,516.408,470.381,339.387,220.213,216.186,194.635,183.203,146.258,0,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.895,0.920785,20,0,0.28,0,0,69.333,692.349,144.291,114.478,75.453,59.82,54.298,48.288,40.868,35.897,27.938,761.682,144.291,114.478,75.453,59.82,54.298,48.288,44.078,40.868,27.938,-6.22,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.218,0.42513,20,0,0.01,0,0,0,290.734,92.527,80.101,63.334,61.754,57.058,55.685,48.185,44.32,43.189,290.734,92.527,80.101,63.334,61.754,57.058,55.685,48.185,44.32,43.189,-7.48,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.623,1,-20,-0.02,0,0,0,366.318,225.738,160.479,154.672,150.167,138.974,129.563,126.669,84.15,80.268,67.991,592.056,225.738,160.479,154.672,141.829,138.974,126.669,84.15,80.268,67.991,-3.95,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.18,26.429,1,7.36,-0.46,0,0,0,0,377.117,262.191,229.797,197.119,148.519,143.616,135.452,125.901,97.684,92.148,377.117,262.191,229.797,197.119,148.519,143.616,135.452,125.901,97.684,92.148,25.06,-100,-100,0,PD
